,event_id,event_name,time_date,location,timezone,visiting_team,home_team
2262,9158599,Seattle Mariners at Texas Rangers ,2015-04-29 00:05:00,Globe Life Park,CST,Seattle Mariners,Texas Rangers 
2264,9158397,San Diego Padres at Seattle Mariners ,2015-05-14 02:10:00,Safeco Field,PST,San Diego Padres,Seattle Mariners 
2267,9158471,Colorado Rockies at Seattle Mariners ,2015-09-12 02:10:00,Safeco Field,PST,Colorado Rockies,Seattle Mariners 
2270,9158473,Colorado Rockies at Seattle Mariners ,2015-09-13 20:10:00,Safeco Field,PST,Colorado Rockies,Seattle Mariners 
2273,9176942,Seattle Mariners at Colorado Rockies ,2015-08-05 00:40:00,Coors Field,MST,Seattle Mariners,Colorado Rockies 
2280,9176908,Seattle Mariners at Los Angeles Dodgers ,2015-04-14 02:10:00,Dodger Stadium,PST,Seattle Mariners,Los Angeles Dodgers 
2281,9176941,Seattle Mariners at Colorado Rockies ,2015-08-04 00:40:00,Coors Field,MST,Seattle Mariners,Colorado Rockies 
2283,9176910,Seattle Mariners at Los Angeles Dodgers ,2015-04-16 02:10:00,Dodger Stadium,PST,Seattle Mariners,Los Angeles Dodgers 
2297,9158623,Los Angeles Dodgers at Texas Rangers ,2015-06-17 00:05:00,Globe Life Park,CST,Los Angeles Dodgers,Texas Rangers 
2322,9158632,Arizona Diamondbacks at Texas Rangers ,2015-07-08 00:05:00,Globe Life Park,CST,Arizona Diamondbacks,Texas Rangers 
2323,9158634,Arizona Diamondbacks at Texas Rangers ,2015-07-09 00:05:00,Globe Life Park,CST,Arizona Diamondbacks,Texas Rangers 
2324,9158635,San Diego Padres at Texas Rangers ,2015-07-11 00:05:00,Globe Life Park,CST,San Diego Padres,Texas Rangers 
2325,9158638,San Diego Padres at Texas Rangers ,2015-07-12 19:05:00,Globe Life Park,CST,San Diego Padres,Texas Rangers 
2351,9176797,Texas Rangers at San Diego Padres ,2015-09-01 02:10:00,Petco Park,PST,Texas Rangers,San Diego Padres 
2353,9176991,Texas Rangers at Colorado Rockies ,2015-07-22 19:10:00,Coors Field,MST,Texas Rangers,Colorado Rockies 
2362,9177250,Texas Rangers at Arizona Diamondbacks ,2015-04-23 01:40:00,Chase Field,MST,Texas Rangers,Arizona Diamondbacks 
2363,9177249,Texas Rangers at Arizona Diamondbacks ,2015-04-22 01:40:00,Chase Field,MST,Texas Rangers,Arizona Diamondbacks 
2364,9176799,Texas Rangers at San Diego Padres ,2015-09-02 02:10:00,Petco Park,PST,Texas Rangers,San Diego Padres 
2366,9176801,Texas Rangers at San Diego Padres ,2015-09-03 02:10:00,Petco Park,PST,Texas Rangers,San Diego Padres 
2396,9158637,San Diego Padres at Texas Rangers ,2015-07-12 01:05:00,Globe Life Park,CST,San Diego Padres,Texas Rangers 
2404,9158621,Los Angeles Dodgers at Texas Rangers ,2015-06-16 00:05:00,Globe Life Park,CST,Los Angeles Dodgers,Texas Rangers 
2415,9158645,San Francisco Giants at Texas Rangers ,2015-08-01 00:05:00,Globe Life Park,CST,San Francisco Giants,Texas Rangers 
2416,9158648,San Francisco Giants at Texas Rangers ,2015-08-02 19:05:00,Globe Life Park,CST,San Francisco Giants,Texas Rangers 
2417,9158646,San Francisco Giants at Texas Rangers ,2015-08-02 00:05:00,Globe Life Park,CST,San Francisco Giants,Texas Rangers 
2432,9176989,Texas Rangers at Colorado Rockies ,2015-07-22 00:40:00,Coors Field,MST,Texas Rangers,Colorado Rockies 
2433,9186189,New York Mets at Texas Rangers ,2015-04-04 00:05:00,Globe Life Park,CST,New York Mets,Texas Rangers 
2438,9176973,Texas Rangers at Los Angeles Dodgers ,2015-06-18 02:10:00,Dodger Stadium,PST,Texas Rangers,Los Angeles Dodgers 
2439,9186192,New York Mets at Texas Rangers ,2015-04-04 18:05:00,Globe Life Park,CST,New York Mets,Texas Rangers 
2440,9186000,Los Angeles Dodgers at Texas Rangers ,2015-03-21 00:05:00,Alamodome,CST,Los Angeles Dodgers,Texas Rangers 
2441,9176988,Texas Rangers at Colorado Rockies ,2015-07-21 00:40:00,Coors Field,MST,Texas Rangers,Colorado Rockies 
2445,9185999,Los Angeles Dodgers at Texas Rangers ,2015-03-21 18:05:00,Alamodome,CST,Los Angeles Dodgers,Texas Rangers 
2447,9176975,Texas Rangers at Los Angeles Dodgers ,2015-06-19 02:10:00,Dodger Stadium,PST,Texas Rangers,Los Angeles Dodgers 
2450,9168785,Miami Marlins at Atlanta Braves ,2015-04-13 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2451,9176839,Atlanta Braves at Colorado Rockies ,2015-07-11 00:10:00,Coors Field,MST,Atlanta Braves,Colorado Rockies 
2452,9177266,Atlanta Braves at Chicago Cubs ,2015-08-21 20:05:00,Wrigley Field,CST,Atlanta Braves,Chicago Cubs 
2453,9168821,Washington Nationals at Atlanta Braves ,2015-09-29 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2454,9159314,Atlanta Braves at New York Mets ,2015-04-23 17:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2455,9177267,Atlanta Braves at Chicago Cubs ,2015-08-22 20:05:00,Wrigley Field,CST,Atlanta Braves,Chicago Cubs 
2456,9168834,Philadelphia Phillies at Atlanta Braves ,2015-05-04 23:10:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2457,9168835,Philadelphia Phillies at Atlanta Braves ,2015-05-05 23:10:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2458,9168814,Washington Nationals at Atlanta Braves ,2015-04-28 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2459,9168815,Washington Nationals at Atlanta Braves ,2015-04-29 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2460,9176849,Atlanta Braves at Colorado Rockies ,2015-07-12 20:10:00,Coors Field,MST,Atlanta Braves,Colorado Rockies 
2462,9168854,Cincinnati Reds at Atlanta Braves ,2015-04-30 23:10:00,Turner Field,EST,Cincinnati Reds,Atlanta Braves 
2463,9168777,Los Angeles Dodgers at Atlanta Braves ,2015-07-21 23:10:00,Turner Field,EST,Los Angeles Dodgers,Atlanta Braves 
2464,9158746,Atlanta Braves at Philadelphia Phillies ,2015-04-24 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2465,9168879,Atlanta Braves at Washington Nationals ,2015-09-06 17:35:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2466,9168875,Atlanta Braves at Washington Nationals ,2015-06-25 20:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2467,9162240,Atlanta Braves at Miami Marlins ,2015-04-08 23:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2468,9177169,Atlanta Braves at Arizona Diamondbacks ,2015-06-03 19:40:00,Chase Field,MST,Atlanta Braves,Arizona Diamondbacks 
2469,9168795,Miami Marlins at Atlanta Braves ,2015-09-02 16:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2470,9168793,Miami Marlins at Atlanta Braves ,2015-08-31 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2472,9168783,San Francisco Giants at Atlanta Braves ,2015-08-04 23:10:00,Turner Field,EST,San Francisco Giants,Atlanta Braves 
2473,9168781,San Francisco Giants at Atlanta Braves ,2015-08-03 23:10:00,Turner Field,EST,San Francisco Giants,Atlanta Braves 
2474,9177658,Atlanta Braves at Pittsburgh Pirates ,2015-06-28 17:35:00,PNC Park,EST,Atlanta Braves,Pittsburgh Pirates 
2475,9177657,Atlanta Braves at Pittsburgh Pirates ,2015-06-27 20:05:00,PNC Park,EST,Atlanta Braves,Pittsburgh Pirates 
2476,9177756,Atlanta Braves at Milwaukee Brewers ,2015-07-07 00:10:00,Miller Park,CST,Atlanta Braves,Milwaukee Brewers 
2477,9177757,Atlanta Braves at Milwaukee Brewers ,2015-07-08 00:10:00,Miller Park,CST,Atlanta Braves,Milwaukee Brewers 
2478,9177758,Atlanta Braves at Milwaukee Brewers ,2015-07-08 18:10:00,Miller Park,CST,Atlanta Braves,Milwaukee Brewers 
2481,9168859,Colorado Rockies at Atlanta Braves ,2015-08-24 23:10:00,Turner Field,EST,Colorado Rockies,Atlanta Braves 
2482,9168816,Washington Nationals at Atlanta Braves ,2015-06-30 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2483,9159347,Atlanta Braves at New York Mets ,2015-06-12 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2484,9159349,Atlanta Braves at New York Mets ,2015-06-14 17:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2485,9159442,Atlanta Braves at New York Mets ,2015-09-23 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2486,9159440,Atlanta Braves at New York Mets ,2015-09-21 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2487,9177656,Atlanta Braves at Pittsburgh Pirates ,2015-06-26 23:05:00,PNC Park,EST,Atlanta Braves,Pittsburgh Pirates 
2488,9176703,Atlanta Braves at San Francisco Giants ,2015-05-29 02:15:00,AT&T Park,PST,Atlanta Braves,San Francisco Giants 
2489,9176727,Atlanta Braves at San Diego Padres ,2015-08-18 02:10:00,Petco Park,PST,Atlanta Braves,San Diego Padres 
2490,9176728,Atlanta Braves at San Diego Padres ,2015-08-19 02:10:00,Petco Park,PST,Atlanta Braves,San Diego Padres 
2491,9176729,Atlanta Braves at San Diego Padres ,2015-08-19 19:40:00,Petco Park,PST,Atlanta Braves,San Diego Padres 
2492,9168794,Miami Marlins at Atlanta Braves ,2015-09-01 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2494,9168779,Los Angeles Dodgers at Atlanta Braves ,2015-07-22 16:10:00,Turner Field,EST,Los Angeles Dodgers,Atlanta Braves 
2495,9168784,San Francisco Giants at Atlanta Braves ,2015-08-05 23:10:00,Turner Field,EST,San Francisco Giants,Atlanta Braves 
2496,9168807,New York Mets at Atlanta Braves ,2015-09-12 23:10:00,Turner Field,EST,New York Mets,Atlanta Braves 
2497,9168817,Washington Nationals at Atlanta Braves ,2015-07-01 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2498,9168819,Washington Nationals at Atlanta Braves ,2015-07-02 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2499,9168822,Washington Nationals at Atlanta Braves ,2015-09-30 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2500,9158999,Atlanta Braves at Philadelphia Phillies ,2015-07-30 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2501,9159002,Atlanta Braves at Philadelphia Phillies ,2015-08-02 17:35:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2502,9159000,Atlanta Braves at Philadelphia Phillies ,2015-07-31 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2503,9159016,Atlanta Braves at Philadelphia Phillies ,2015-09-08 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2504,9162377,Atlanta Braves at Miami Marlins ,2015-09-27 17:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2505,9162375,Atlanta Braves at Miami Marlins ,2015-09-26 20:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2506,9162374,Atlanta Braves at Miami Marlins ,2015-09-25 23:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2507,9168860,Colorado Rockies at Atlanta Braves ,2015-08-25 23:10:00,Turner Field,EST,Colorado Rockies,Atlanta Braves 
2508,9159017,Atlanta Braves at Philadelphia Phillies ,2015-09-09 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2511,9162275,Atlanta Braves at Miami Marlins ,2015-05-15 23:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2512,9162278,Atlanta Braves at Miami Marlins ,2015-05-17 17:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2513,9162277,Atlanta Braves at Miami Marlins ,2015-05-16 17:00:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2514,9159313,Atlanta Braves at New York Mets ,2015-04-22 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2515,9159015,Atlanta Braves at Philadelphia Phillies ,2015-09-07 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2516,9159001,Atlanta Braves at Philadelphia Phillies ,2015-08-01 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2517,9168874,Atlanta Braves at Washington Nationals ,2015-06-24 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2518,9168873,Atlanta Braves at Washington Nationals ,2015-06-23 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2519,9176838,Atlanta Braves at Colorado Rockies ,2015-07-10 00:40:00,Coors Field,MST,Atlanta Braves,Colorado Rockies 
2520,9168776,Los Angeles Dodgers at Atlanta Braves ,2015-07-20 23:10:00,Turner Field,EST,Los Angeles Dodgers,Atlanta Braves 
2521,9177265,Atlanta Braves at Chicago Cubs ,2015-08-21 00:05:00,Wrigley Field,CST,Atlanta Braves,Chicago Cubs 
2522,9159348,Atlanta Braves at New York Mets ,2015-06-13 20:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2524,9168876,Atlanta Braves at Washington Nationals ,2015-09-03 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2525,9177168,Atlanta Braves at Arizona Diamondbacks ,2015-06-03 01:40:00,Chase Field,MST,Atlanta Braves,Arizona Diamondbacks 
2526,9177149,Atlanta Braves at Arizona Diamondbacks ,2015-06-02 01:40:00,Chase Field,MST,Atlanta Braves,Arizona Diamondbacks 
2528,9168878,Atlanta Braves at Washington Nationals ,2015-09-05 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2529,9168877,Atlanta Braves at Washington Nationals ,2015-09-04 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2531,9168812,Washington Nationals at Atlanta Braves ,2015-04-27 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2533,9176868,Atlanta Braves at Los Angeles Dodgers ,2015-05-27 02:10:00,Dodger Stadium,PST,Atlanta Braves,Los Angeles Dodgers 
2534,9168831,San Diego Padres at Atlanta Braves ,2015-06-11 16:10:00,Turner Field,EST,San Diego Padres,Atlanta Braves 
2536,9168872,Atlanta Braves at Washington Nationals ,2015-05-10 17:35:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2537,9158748,Atlanta Braves at Philadelphia Phillies ,2015-04-25 23:05:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2538,9168871,Atlanta Braves at Washington Nationals ,2015-05-09 20:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2539,9168870,Atlanta Braves at Washington Nationals ,2015-05-08 23:05:00,Nationals Park,EST,Atlanta Braves,Washington Nationals 
2540,9159441,Atlanta Braves at New York Mets ,2015-09-22 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2541,9168830,San Diego Padres at Atlanta Braves ,2015-06-10 23:10:00,Turner Field,EST,San Diego Padres,Atlanta Braves 
2542,9168826,San Diego Padres at Atlanta Braves ,2015-06-08 23:10:00,Turner Field,EST,San Diego Padres,Atlanta Braves 
2543,9177268,Atlanta Braves at Chicago Cubs ,2015-08-23 18:20:00,Wrigley Field,CST,Atlanta Braves,Chicago Cubs 
2544,9159518,Atlanta Braves at Cincinnati Reds ,2015-05-13 23:10:00,Great American Ball Park,EST,Atlanta Braves,Cincinnati Reds 
2546,9159312,Atlanta Braves at New York Mets ,2015-04-21 23:10:00,Citi Field,EST,Atlanta Braves,New York Mets 
2547,9159391,Atlanta Braves at St Louis Cardinals ,2015-07-25 23:15:00,Busch Stadium,CST,Atlanta Braves,St Louis Cardinals 
2548,9168823,Washington Nationals at Atlanta Braves ,2015-10-01 23:10:00,Turner Field,EST,Washington Nationals,Atlanta Braves 
2549,9158751,Atlanta Braves at Philadelphia Phillies ,2015-04-26 17:35:00,Citizens Bank Park,EST,Atlanta Braves,Philadelphia Phillies 
2553,9168787,Miami Marlins at Atlanta Braves ,2015-04-14 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2555,9162238,Atlanta Braves at Miami Marlins ,2015-04-06 20:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2556,9168789,Miami Marlins at Atlanta Braves ,2015-08-06 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2557,9168805,New York Mets at Atlanta Braves ,2015-09-11 23:35:00,Turner Field,EST,New York Mets,Atlanta Braves 
2558,9168842,Philadelphia Phillies at Atlanta Braves ,2015-09-19 23:10:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2559,9168861,Colorado Rockies at Atlanta Braves ,2015-08-26 23:10:00,Turner Field,EST,Colorado Rockies,Atlanta Braves 
2561,9176847,Atlanta Braves at Colorado Rockies ,2015-07-11 20:10:00,Coors Field,MST,Atlanta Braves,Colorado Rockies 
2562,9168857,Cincinnati Reds at Atlanta Braves ,2015-05-02 23:10:00,Turner Field,EST,Cincinnati Reds,Atlanta Braves 
2563,9176870,Atlanta Braves at Los Angeles Dodgers ,2015-05-28 02:10:00,Dodger Stadium,PST,Atlanta Braves,Los Angeles Dodgers 
2564,9159517,Atlanta Braves at Cincinnati Reds ,2015-05-12 23:10:00,Great American Ball Park,EST,Atlanta Braves,Cincinnati Reds 
2565,9168836,Philadelphia Phillies at Atlanta Braves ,2015-05-06 23:10:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2566,9168844,Pittsburgh Pirates at Atlanta Braves ,2015-06-05 23:35:00,Turner Field,EST,Pittsburgh Pirates,Atlanta Braves 
2567,9168846,Pittsburgh Pirates at Atlanta Braves ,2015-06-06 23:10:00,Turner Field,EST,Pittsburgh Pirates,Atlanta Braves 
2568,9159516,Atlanta Braves at Cincinnati Reds ,2015-05-11 23:10:00,Great American Ball Park,EST,Atlanta Braves,Cincinnati Reds 
2569,9159395,Atlanta Braves at St Louis Cardinals ,2015-07-26 18:15:00,Busch Stadium,CST,Atlanta Braves,St Louis Cardinals 
2570,9159393,Atlanta Braves at St Louis Cardinals ,2015-07-25 00:15:00,Busch Stadium,CST,Atlanta Braves,St Louis Cardinals 
2571,9168762,Milwaukee Brewers at Atlanta Braves ,2015-05-21 23:10:00,Turner Field,EST,Milwaukee Brewers,Atlanta Braves 
2572,9168763,Milwaukee Brewers at Atlanta Braves ,2015-05-22 23:35:00,Turner Field,EST,Milwaukee Brewers,Atlanta Braves 
2573,9168791,Miami Marlins at Atlanta Braves ,2015-08-08 23:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2574,9168801,New York Mets at Atlanta Braves ,2015-06-20 23:10:00,Turner Field,EST,New York Mets,Atlanta Braves 
2575,9168788,Miami Marlins at Atlanta Braves ,2015-04-15 16:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2576,9168837,Philadelphia Phillies at Atlanta Braves ,2015-07-03 23:35:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2577,9168769,Chicago Cubs at Atlanta Braves ,2015-07-17 23:35:00,Turner Field,EST,Chicago Cubs,Atlanta Braves 
2578,9168764,Milwaukee Brewers at Atlanta Braves ,2015-05-23 20:10:00,Turner Field,EST,Milwaukee Brewers,Atlanta Braves 
2579,9168772,Arizona Diamondbacks at Atlanta Braves ,2015-08-14 23:35:00,Turner Field,EST,Arizona Diamondbacks,Atlanta Braves 
2580,9168775,Arizona Diamondbacks at Atlanta Braves ,2015-08-16 17:35:00,Turner Field,EST,Arizona Diamondbacks,Atlanta Braves 
2581,9168840,Philadelphia Phillies at Atlanta Braves ,2015-07-05 17:35:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2582,9168841,Philadelphia Phillies at Atlanta Braves ,2015-09-18 23:35:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2583,9168792,Miami Marlins at Atlanta Braves ,2015-08-09 21:10:00,Turner Field,EST,Miami Marlins,Atlanta Braves 
2584,9168766,St. Louis Cardinals at Atlanta Braves ,2015-10-02 23:35:00,Turner Field,EST,St. Louis Cardinals,Atlanta Braves 
2585,9168843,Philadelphia Phillies at Atlanta Braves ,2015-09-20 17:35:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2586,9168803,New York Mets at Atlanta Braves ,2015-09-10 23:10:00,Turner Field,EST,New York Mets,Atlanta Braves 
2587,9168771,Chicago Cubs at Atlanta Braves ,2015-07-19 21:10:00,Turner Field,EST,Chicago Cubs,Atlanta Braves 
2588,9168838,Philadelphia Phillies at Atlanta Braves ,2015-07-04 23:10:00,Turner Field,EST,Philadelphia Phillies,Atlanta Braves 
2590,9162239,Atlanta Braves at Miami Marlins ,2015-04-07 23:10:00,Marlins Park,EST,Atlanta Braves,Miami Marlins 
2591,9168855,Cincinnati Reds at Atlanta Braves ,2015-05-01 23:35:00,Turner Field,EST,Cincinnati Reds,Atlanta Braves 
2592,9176866,Atlanta Braves at Los Angeles Dodgers ,2015-05-26 00:10:00,Dodger Stadium,PST,Atlanta Braves,Los Angeles Dodgers 
2593,9176704,Atlanta Braves at San Francisco Giants ,2015-05-30 02:15:00,AT&T Park,PST,Atlanta Braves,San Francisco Giants 
2594,9176705,Atlanta Braves at San Francisco Giants ,2015-05-31 02:05:00,AT&T Park,PST,Atlanta Braves,San Francisco Giants 
2595,9168798,New York Mets at Atlanta Braves ,2015-04-11 23:10:00,Turner Field,EST,New York Mets,Atlanta Braves 
2596,9168828,San Diego Padres at Atlanta Braves ,2015-06-09 23:10:00,Turner Field,EST,San Diego Padres,Atlanta Braves 
2597,9168847,Pittsburgh Pirates at Atlanta Braves ,2015-06-07 17:35:00,Turner Field,EST,Pittsburgh Pirates,Atlanta Braves 
2598,9168800,New York Mets at Atlanta Braves ,2015-06-19 23:35:00,Turner Field,EST,New York Mets,Atlanta Braves 
